area_code,area_name,period,indicator,measure,unit,value
E06000055,Bedford,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.06
E08000002,Bury,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.92
E06000050,Cheshire West and Chester,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.9
E06000005,Darlington,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.27
E06000015,Derby,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,8.38
E92000001,England,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.02
E06000042,Milton Keynes,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.64
E06000031,Peterborough,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.57
E08000029,Solihull,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.84
E06000025,South Gloucestershire,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.76
E08000007,Stockport,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.79
E06000030,Swindon,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.08
E06000020,Telford and Wrekin,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,9.21
E06000034,Thurrock,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.5
E08000009,Trafford,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.12
E06000007,Warrington,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.33
E06000014,York,2016,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.69
E06000055,Bedford,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.08
E08000002,Bury,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.04
E06000050,Cheshire West and Chester,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.27
E06000005,Darlington,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.4
E06000015,Derby,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,7.82
E92000001,England,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6
E06000042,Milton Keynes,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.65
E06000031,Peterborough,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.97
E08000029,Solihull,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.04
E06000025,South Gloucestershire,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.72
E08000007,Stockport,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.09
E06000030,Swindon,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.7
E06000020,Telford and Wrekin,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.79
E06000034,Thurrock,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,1.94
E08000009,Trafford,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.03
E06000007,Warrington,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.7
E06000014,York,2017,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.78
E06000055,Bedford,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.58
E08000002,Bury,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.95
E06000050,Cheshire West and Chester,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.66
E06000005,Darlington,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.72
E06000015,Derby,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,7.82
E92000001,England,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.53
E06000042,Milton Keynes,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.73
E06000031,Peterborough,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,8.26
E08000029,Solihull,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.11
E06000025,South Gloucestershire,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.45
E08000007,Stockport,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.38
E06000030,Swindon,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,7.54
E06000020,Telford and Wrekin,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.87
E06000034,Thurrock,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,1.64
E08000009,Trafford,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.29
E06000007,Warrington,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.1
E06000014,York,2018,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.88
E06000055,Bedford,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.29
E08000002,Bury,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.98
E06000050,Cheshire West and Chester,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.84
E06000005,Darlington,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.17
E06000015,Derby,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.44
E92000001,England,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.45
E06000042,Milton Keynes,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.69
E06000031,Peterborough,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.43
E08000029,Solihull,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.69
E06000025,South Gloucestershire,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.44
E08000007,Stockport,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.5
E06000030,Swindon,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,8.05
E06000020,Telford and Wrekin,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,8.61
E06000034,Thurrock,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,1.62
E08000009,Trafford,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.97
E06000007,Warrington,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.69
E06000014,York,2019,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.54
E06000055,Bedford,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.84
E08000002,Bury,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.54
E06000050,Cheshire West and Chester,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.66
E06000005,Darlington,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.9
E06000015,Derby,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,7.37
E92000001,England,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,5.48
E06000042,Milton Keynes,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.7
E06000031,Peterborough,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.99
E08000029,Solihull,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.42
E06000025,South Gloucestershire,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.95
E08000007,Stockport,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.79
E06000030,Swindon,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,6.69
E06000020,Telford and Wrekin,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,7.36
E06000034,Thurrock,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,2.25
E08000009,Trafford,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,4.8
E06000007,Warrington,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3.29
E06000014,York,2020,"16-17 year olds not in education, employment or training (NEET) or whose activity is not known",Percentage,Persons,3
