area_code,area_name,indicator,period,measure,unit,value
E06000055,Bedford,People on Universal Credit,March 2020,count,persons,9348
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,March 2020,rate,persons,8.8
E06000055,Bedford,People on Universal Credit,April 2020,count,persons,12749
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,April 2020,rate,persons,12
E06000055,Bedford,People on Universal Credit,May 2020,count,persons,15777
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,May 2020,rate,persons,14.8
E06000055,Bedford,People on Universal Credit,June 2020,count,persons,16252
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,June 2020,rate,persons,15.3
E06000055,Bedford,People on Universal Credit,July 2020,count,persons,16562
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,July 2020,rate,persons,15.6
E06000055,Bedford,People on Universal Credit,August 2020,count,persons,16538
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,August 2020,rate,persons,15.6
E06000055,Bedford,People on Universal Credit,September 2020,count,persons,16630
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,September 2020,rate,persons,15.6
E06000055,Bedford,People on Universal Credit,October 2020,count,persons,16641
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,October 2020,rate,persons,15.6
E06000055,Bedford,People on Universal Credit,November 2020,count,persons,16847
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,November 2020,rate,persons,15.8
E06000055,Bedford,People on Universal Credit,December 2020,count,persons,17028
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,December 2020,rate,persons,16
E06000055,Bedford,People on Universal Credit,January 2021,count,persons,17106
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,January 2021,rate,persons,14.6
E06000055,Bedford,People on Universal Credit,February 2021,count,persons,17291
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,February 2021,rate,persons,14.7
E06000055,Bedford,People on Universal Credit,March 2021,count,persons,17333
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,March 2021,rate,persons,14.8
E06000055,Bedford,People on Universal Credit,April 2021,count,persons,17310
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,April 2021,rate,persons,14.7
E06000055,Bedford,People on Universal Credit,May 2021,count,persons,17256
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,May 2021,rate,persons,14.7
E06000055,Bedford,People on Universal Credit,June 2021,count,persons,17046
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,June 2021,rate,persons,14.5
E06000055,Bedford,People on Universal Credit,July 2021,count,persons,16830
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,July 2021,rate,persons,14.3
E06000055,Bedford,People on Universal Credit,August 2021,count,persons,16762
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,August 2021,rate,persons,14.3
E06000055,Bedford,People on Universal Credit,September 2021,count,persons,16545
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,September 2021,rate,persons,14.1
E06000055,Bedford,People on Universal Credit,October 2021,count,persons,16450
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,October 2021,rate,persons,14
E06000055,Bedford,People on Universal Credit,November 2021,count,persons,16397
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,November 2021,rate,persons,14
E06000055,Bedford,People on Universal Credit,December 2021,count,persons,16308
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,13.9
E06000055,Bedford,People on Universal Credit,January 2022,count,persons,16145
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,13.8
E06000055,Bedford,People on Universal Credit,February 2022,count,persons,16153
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,13.8
E06000055,Bedford,People on Universal Credit,March 2022,count,persons,15983
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,13.6
E06000055,Bedford,People on Universal Credit,April 2022,count,persons,15971
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,13.6
E06000055,Bedford,People on Universal Credit,May 2022,count,persons,16004
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,13.6
E06000055,Bedford,People on Universal Credit,June 2022,count,persons,15960
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,13.6
E06000055,Bedford,People on Universal Credit,July 2022,count,persons,16084
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,13.7
E06000055,Bedford,People on Universal Credit,August 2022,count,persons,16171
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,13.8
E06000055,Bedford,People on Universal Credit,September 2022,count,persons,16267
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,13.9
E06000055,Bedford,People on Universal Credit,October 2022,count,persons,16490
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,14
E06000055,Bedford,People on Universal Credit,November 2022,count,persons,16534
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,14.1
E06000055,Bedford,People on Universal Credit,December 2022,count,persons,16615
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,14.2
E06000055,Bedford,People on Universal Credit,January 2023,count,persons,16666
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,14.2
E06000055,Bedford,People on Universal Credit,February 2023,count,persons,16808
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,14.3
E06000055,Bedford,People on Universal Credit,March 2023,count,persons,17090
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,14.6
E08000002,Bury,People on Universal Credit,March 2020,count,persons,9663
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,March 2020,rate,persons,8.3
E08000002,Bury,People on Universal Credit,April 2020,count,persons,13979
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,April 2020,rate,persons,12
E08000002,Bury,People on Universal Credit,May 2020,count,persons,16460
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,May 2020,rate,persons,14.1
E08000002,Bury,People on Universal Credit,June 2020,count,persons,16772
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,June 2020,rate,persons,14.3
E08000002,Bury,People on Universal Credit,July 2020,count,persons,16936
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,July 2020,rate,persons,14.5
E08000002,Bury,People on Universal Credit,August 2020,count,persons,17051
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,August 2020,rate,persons,14.6
E08000002,Bury,People on Universal Credit,September 2020,count,persons,17258
